Vendite Giornalieri (unità),Prezzo Medio (€/unità),Visite Sito Web,Categoria Prodotto,Numero di Recensioni,Tempi di Consegna (giorni),Tipo di Prodotto,Metodo di Pagamento,Sconto Applicato,Transazione Rimborsata,Predict
256.35573836147,118.63988221805502,1206.6933430030435,5.0,32.0,,Elettronica,PayPal,No,False,170.1698338461515
157.86444653349736,157.21019477587373,1890.6904664322547,4.0,,4.0,Abbigliamento,Carta di Credito,No,False,132.0952816995108
244.04060695475434,191.62268912748726,1267.3829741388213,2.0,21.0,4.0,Alimentari,PayPal,Sì,False,183.70711021562335
236.72092548885922,430.46681989724044,2002.1252731535806,3.0,27.0,3.0,Alimentari,PayPal,Sì,,252.90050871360174
245.11882020522236,253.4063708614941,2065.251168279635,5.0,16.0,1.0,,Bonifico,No,False,201.78132136105938
246.91635781202504,160.56359544131644,993.6287915427853,2.0,36.0,1.0,Alimentari,Carta di Credito,No,False,178.82725753840742
316.07521331851206,126.54469561019029,870.3400572665037,2.0,34.0,1.0,Elettronica,Bonifico,No,False,202.80101534231312
149.37735528367682,,2204.9829607906654,4.0,30.0,4.0,Abbigliamento,,No,True,212.41576697976524
281.2057306552701,303.18714327978284,3303.084716481194,0.0,38.0,1.0,Casa,Carta di Credito,No,True,239.1590083115699
169.28183070263782,356.9756306958905,2580.8710171146,3.7022374813240373,32.0,,Abbigliamento,PayPal,No,False,198.13360456008607
288.1634949818521,55.476385495359814,2596.674083505449,1.0,27.0,4.0,Elettronica,PayPal,No,False,166.12466313953402
278.31916696842165,328.43037813929595,2158.1193971519638,0.0,31.0,5.835463926166286,Alimentari,PayPal,No,True,243.8886969259996
193.4573762008861,160.09802785119192,2343.6734297451285,5.0,31.0,5.0,Abbigliamento,PayPal,No,False,150.95809645580061
228.41380237600765,422.2381147530172,2345.62019125551,2.0,28.0,4.0,Casa,Carta di Credito,No,True,246.47833561390897
359.6256130240465,,1152.3304961467993,2.0,31.0,2.0,Abbigliamento,Carta di Credito,No,False,196.77837842555832
198.02250383220866,440.42374965771006,2400.5517474356284,3.7022374813240373,38.0,4.0,Elettronica,Carta di Credito,No,True,238.73837681341735
226.32746503250107,127.38245814383235,2475.9122507450015,3.0,33.0,6.0,Alimentari,Contrassegno,No,False,157.97846995940023
261.7165445853802,76.22965817580516,2075.3573231619516,2.0,33.0,1.0,Alimentari,PayPal,No,False,160.32716974543163
,195.09786773242124,2829.612900619468,4.0,31.0,3.0,Elettronica,PayPal,Sì,True,215.81076201467744
360.139972972128,136.99351174097131,2666.324732489422,4.0,30.0,1.0,Abbigliamento,PayPal,No,True,227.1680400083554
281.04324004916595,280.8587064987693,2216.7205434098073,3.0,26.0,1.0,Alimentari,Bonifico,No,True,229.97923197421375
264.20467011517445,,2393.055850150631,0.0,35.0,1.0,Elettronica,Carta di Credito,Sì,False,177.7093937689262
199.0180052919248,77.22796543863504,2490.000855254844,4.0,29.0,6.0,Abbigliamento,Carta di Credito,Sì,False,128.47739227755292
249.28758337962242,386.67924758817327,2385.9769022334162,1.0,29.0,2.0,Casa,Carta di Credito,No,True,246.4475659662632
186.4535336958628,191.1918073462541,2616.7008993825307,0.0,23.0,2.0,Abbigliamento,Carta di Credito,No,False,155.18430905180762
247.19073156692951,308.45006104993683,2254.867600564173,2.0,23.0,2.0,Elettronica,Carta di Credito,,True,220.7303840984458
207.48404805920086,492.1271778739304,1724.6607824479534,5.0,28.0,1.0,Elettronica,PayPal,Sì,True,256.98017739177953
295.8116632207739,78.3069607181135,3255.724353488258,1.0,33.0,4.0,Abbigliamento,Carta di Credito,No,False,177.997919825821
234.84132759822685,203.86647351098253,982.692992740833,0.0,17.0,3.0,Elettronica,Contrassegno,Sì,False,181.9806058524082
471.69827791407926,146.33818996575516,1725.3701481974076,1.0,27.0,,Casa,,No,False,160.7422725151965
285.7716465504283,198.2949463746442,3603.362846650497,1.0,25.0,4.0,Elettronica,Carta di Credito,No,True,207.3743071876074
183.23668118365632,277.70450649966835,1545.4942600862066,1.0,39.0,4.0,Abbigliamento,PayPal,Sì,False,182.72969254172867
249.45733646489361,392.8768005272498,3106.6892148453153,2.0,31.0,2.0,Abbigliamento,PayPal,Sì,True,
166.01114099895108,450.2852719724638,2313.4506774951606,2.0,28.0,2.0,Casa,Carta di Credito,Sì,True,223.69115209121466
307.2331176005022,378.6516553671295,1252.933014862821,5.0,33.0,1.0,Elettronica,PayPal,,True,273.81205541039
172.27735731243007,286.52180023694154,1731.8171121341254,2.0,34.0,4.0,Casa,Carta di Credito,No,False,178.8952187272975
289.3514835656647,10.532876898966876,2133.0105738970356,3.0,37.0,3.0,Alimentari,Bonifico,Sì,False,155.2356048525224
221.0441805874375,134.18561325477305,1411.315062145593,4.0,24.0,5.0,Casa,PayPal,No,False,
247.36358056018636,,1205.6578171042088,1.0,34.0,1.0,Abbigliamento,Carta di Credito,No,True,242.04106374028873
241.3981226093055,223.85883880074798,1297.7967199032032,2.0,54.115687750662545,2.0,Casa,Bonifico,No,False,391.2129035411824
235.1220842542865,432.3536081600462,1784.6420402768574,,33.0,2.0,Elettronica,PayPal,No,True,
231.91653244597978,90.55259359899678,1512.4573024039744,1.0,30.0,1.0,Abbigliamento,Carta di Credito,Sì,False,149.12404430268893
279.56687458411506,48.88945482549074,1613.5899816131698,2.0,33.0,3.0,Elettronica,Carta di Credito,Sì,False,161.05027373970475
,190.33647051261366,,2.0,35.0,2.0,Abbigliamento,Carta di Credito,No,False,196.28458953339674
171.12585088925127,159.08964674825964,1872.8047002781352,2.0,27.0,3.0,Casa,PayPal,No,,138.68981946910353
245.58958141331306,51.54414436950022,1645.040567127881,1.0,32.0,2.0,Casa,Carta di Credito,No,False,144.6580340175066
295.1592507407073,129.34539687902873,1928.4934841380204,2.0,31.0,3.0,Casa,Contrassegno,No,False,192.58324443406227
189.26989244584774,389.1894060118918,1648.0312128594594,3.0,,4.0,Alimentari,,,True,215.7917680264914
318.1098169606574,455.07604651993285,2409.7845102701567,,26.0,5.0,Alimentari,PayPal,No,True,300.7777224363085
313.36307888682387,418.8342206996094,3703.619529370271,1.0,26.0,2.0,Alimentari,Carta di Credito,No,True,287.5318056532947
340.31170951575825,408.9542467205534,2813.185508973875,1.0,24.0,2.0,Abbigliamento,Carta di Credito,No,True,297.64212877404515
164.5889112706575,,1966.0413788399646,2.0,27.0,4.0,Elettronica,PayPal,No,False,174.33622701990137
272.6524033425545,485.9375074341333,2187.5580782369175,,28.0,3.0,Alimentari,Carta di Credito,No,True,287.7074539015173
213.80301818911613,385.7499957975461,2264.2879024616313,0.0,30.0,1.0,Elettronica,Carta di Credito,Sì,True,228.6265078338219
245.61216504340473,265.3255124836265,2575.185590159092,0.0,33.0,4.0,Abbigliamento,Carta di Credito,Sì,True,209.0037362667903
319.11055617344965,101.2130605591782,2040.6786660553223,3.0,33.0,3.0,Elettronica,Carta di Credito,Sì,,391.2129035411824
471.69827791407926,296.096464797203,1398.8613707345871,2.0,29.0,1.0,Elettronica,Carta di Credito,Sì,True,239.83270231113596
201.2009622927697,124.24181814035347,2051.362682415826,2.0,30.0,6.0,Elettronica,PayPal,,False,143.8730265884909
196.06523807221424,448.8349612390509,2571.037855634115,1.0,31.0,3.0,Elettronica,Bonifico,Sì,True,238.8831074078224
240.24498391104095,383.87089006254575,1838.670261869407,3.0,35.0,2.0,Abbigliamento,Bonifico,No,True,242.28375897428418
319.1613212721275,388.330349930074,1937.9312182898545,4.0,29.0,2.0,Abbigliamento,Bonifico,Sì,True,281.879765615086
230.99558089879085,14.065110395472967,1756.0963308076198,2.0,42.0,1.0,Casa,Contrassegno,No,False,128.1173235680373
295.70540586037384,57.14310021452288,1495.8074903740817,1.0,21.0,5.835463926166286,Elettronica,Carta di Credito,Sì,False,169.1956329945438
237.18077365818618,300.895866937906,2150.692062633763,3.7022374813240373,33.0,1.0,Casa,Carta di Credito,No,True,215.4591469104649
294.4163564573861,240.4449846321555,,1.0,29.0,2.0,Casa,PayPal,No,True,225.1416736183397
471.69827791407926,113.03654607631613,1963.1554623929196,1.0,40.0,5.0,Casa,Carta di Credito,No,False,175.79580972188543
224.06283388482393,87.04746693215333,1881.6256906378287,1.0,29.0,,Alimentari,Carta di Credito,No,False,143.945657022058
289.0956615282315,494.0162085315234,1787.2069834049632,1.0,26.0,3.0,Abbigliamento,Carta di Credito,No,False,180.88715359756577
203.26711456606412,97.46111119772672,1569.33973167535,0.0,28.0,6.0,Casa,Carta di Credito,No,False,136.47189064235008
183.252395187682,33.36149942227006,2336.1910912228045,1.0,25.0,4.0,Elettronica,PayPal,No,False,106.63464742052201
266.4845462075801,387.1534864100046,2126.310290426635,2.0,28.0,8.0,Casa,PayPal,No,True,254.9883190267914
290.5987108386702,444.03545449594515,2459.4870050636728,3.0,37.0,5.835463926166286,Elettronica,Carta di Credito,No,True,285.90999176811863
197.64164833986393,304.02082607372637,1916.0264791817003,4.0,33.0,4.0,Abbigliamento,Carta di Credito,Sì,False,196.62707199204985
197.3518969915748,149.5002738589857,1853.9311781037666,1.0,24.0,2.0,Abbigliamento,Contrassegno,Sì,False,148.32603065348312
212.9102222186632,106.01278933984827,1225.023512897838,2.0,,4.0,Abbigliamento,Contrassegno,,False,143.85894791128607
,184.25848311373053,1110.9272811301862,1.0,30.0,6.0,Alimentari,Carta di Credito,No,True,220.22489913377032
296.6595707094547,207.4082465709835,1864.0452650012874,,19.0,4.0,Casa,Bonifico,No,True,214.35225932602242
