Numero di Veicoli,Velocità Media,Incidenze,Tipo di Strada,Veicoli Sostituiti,Numero di Incidenti,Categoria Strada,Ora del Giorno,Giorno della Settimana,Allerta Traffico,Predict
5670.5458469993955,86.03320433370254,7.2489205535131855,8.0,105.0,8.0,Strada Provinciale,Mattina,Domenica,,1127.680525132563
5121.253926534375,11.049662426449096,4.444946812884494,9.0,114.0,14.0,Autostrada,Sera,Giovedì,True,1024.4793031080956
5063.32579116419,83.5141725843838,4.29532663880972,6.0,105.0,12.0,Autostrada,Pomeriggio,Martedì,False,
7850.518184409375,11.059230540332186,0.0,7.0,103.0,17.0,Strada Urbana,Pomeriggio,Lunedì,False,859.8689827532588
7773.093762080813,69.41220368837286,3.5136158827400954,14.812342138768171,89.0,11.0,Strada Urbana,Pomeriggio,Sabato,,1548.7316168121472
6125.2903802667615,101.91440333510134,2.9365471883153216,10.0,,11.0,Autostrada,Mattina,Lunedì,True,1215.7475998763368
5371.223443828585,7.201754730942196,4.685321502323744,10.0,79.0,3.0,Strada Provinciale,Mattina,Lunedì,True,1074.93010974332
4191.779039334209,67.92768451871909,2.2626583868796524,5.0,98.0,14.0,Strada Provinciale,Sera,Lunedì,False,832.241836931034
7226.431277721318,95.92565215553768,0.8787371660099002,7.0,99.0,11.0,Autostrada,Pomeriggio,Lunedì,True,1557.454108723199
5802.680925260614,102.6196743996384,0.1469283108993542,7.0,98.0,15.0,Strada Urbana,Pomeriggio,Giovedì,True,1150.3182961054288
5926.65982430931,57.49390260455,4.6811534812887,,89.0,,Strada Provinciale,Sera,Venerdì,True,1557.454108723199
4591.611966625495,1.5511364464885968,6.931524973195861,2.0,102.0,12.0,Strada Provinciale,Notte,Venerdì,False,920.2467371724091
3924.7674254811745,3.3036761052418617,1.85441775109831,,86.0,11.0,Strada Urbana,Notte,Giovedì,False,785.1794428110403
5530.1020533895535,35.93181629525441,2.120400926954961,6.0,112.0,13.0,Autostrada,Pomeriggio,Mercoledì,True,1103.063349326472
6844.76251021836,53.05799825994348,5.229120213162121,10.0,117.0,10.0,Autostrada,Mattina,Mercoledì,True,1365.2154382816263
5364.094712791193,100.8377415915435,2.780687390952365,6.0,93.0,14.0,Autostrada,,Lunedì,True,1063.5693746163702
3604.784009700458,68.05555250641052,5.876394316699593,10.0,72.0,10.0,Autostrada,Mattina,Martedì,False,715.9141649844604
4960.311471161495,99.13650083736928,,3.0,104.0,14.0,Autostrada,Notte,Martedì,False,990.9308498570236
4590.964830020269,95.52431079700644,0.0,6.0,88.0,9.0,,Mattina,Venerdì,False,908.6405349243531
5500.199299732767,37.87305772862385,0.0,7.0,93.0,11.0,,Pomeriggio,Sabato,True,1096.2525541736911
5370.730405970555,91.88199409474785,8.31096082053721,10.0,85.0,15.0,Autostrada,Pomeriggio,Mercoledì,True,1067.4511700307976
,11.72271992404907,9.303098485226007,10.0,96.0,6.0,Strada Urbana,Sera,Lunedì,True,1085.7576356780594
5519.904225252058,52.10155650956881,6.1962164649976295,6.0,103.0,15.0,Strada Urbana,Notte,Sabato,True,1100.6295543389538
6370.270262130194,3.764908586296505,3.840977432602371,8.0,89.0,4.0,Strada Provinciale,Notte,Giovedì,True,1274.82985479719
5583.677099914791,112.10319459805311,,9.0,87.0,13.0,,Notte,Domenica,True,1105.912103722762
5532.382941416416,6.4993777541417375,4.733815555977296,10.0,112.0,11.0,Strada Provinciale,Pomeriggio,Lunedì,,1107.2467951746623
6856.971706803844,43.61892804148503,6.254762867926669,7.0,92.0,13.0,Strada Urbana,Sera,Sabato,True,1368.9088774169984
4546.815410499976,78.03009842865926,2.662024389016949,4.0,94.0,18.0,Autostrada,Pomeriggio,Martedì,False,902.3586795738344
6233.6456575259745,3.7470246793828377,5.474505084116401,9.0,,12.0,Strada Urbana,Notte,Domenica,True,1247.9967805624917
5945.928420754661,20.88935074927349,7.973021760130764,6.0,93.0,12.0,Autostrada,Notte,Venerdì,True,1189.4886556040442
3456.635548461676,18.699799843100273,4.05633557339735,6.0,102.0,8.0,Autostrada,Mattina,Sabato,False,690.6740303800444
5005.2774631442135,40.165329397198406,5.980600183644371,8.0,95.0,4.0,Autostrada,Notte,Mercoledì,False,998.8331397442163
6214.662421366791,86.09892344877875,8.887723783504981,8.0,100.0,7.0,Strada Urbana,Mattina,Martedì,True,1236.988909063532
2343.8591402027455,77.40189772124813,2.820233894074712,6.0,87.0,7.0,Strada Urbana,Sera,Lunedì,False,461.8777084366467
3924.6405483796802,69.87495465295245,3.8168422187715407,,95.0,17.0,Strada Urbana,Mattina,Martedì,False,779.0856668762723
6422.30382758644,44.83470223072503,,5.0,104.0,10.0,Autostrada,Pomeriggio,Lunedì,,1280.7489409811744
4027.0222064029,30.663974716723388,,,105.0,6.0,Strada Urbana,Sera,Lunedì,False,804.9805043388009
5762.36003491848,50.2484784587783,0.6359117387407807,6.0,99.0,12.0,Autostrada,Notte,Martedì,True,1147.6379326594406
5382.427566830342,79.02991954585946,8.942777534713994,7.0,105.0,13.0,Autostrada,,Domenica,True,1071.2653546718964
5336.359070217159,107.21285387658918,2.2822563445202664,9.0,95.0,17.0,Autostrada,Mattina,Lunedì,True,1057.2352055591289
7268.771906673788,37.96739662761965,5.251881155830027,10.0,111.0,8.0,Strada Urbana,Sera,Lunedì,,1451.5332060187447
4080.8520382208226,51.45401074710685,1.452451779066715,9.0,189.9595394490244,18.953642585370954,Strada Urbana,,Venerdì,False,811.460742103174
7271.009065671047,33.4718145035957,1.2999926140157103,8.0,94.0,,,Pomeriggio,Giovedì,True,1451.2446294680547
4792.936133045752,19.01845206942882,0.0,10.0,89.0,6.0,Autostrada,Pomeriggio,Martedì,False,956.6853814022077
5097.285184998976,89.17404311828204,0.0,7.0,114.0,15.0,Strada Urbana,Pomeriggio,Venerdì,True,1010.5396326879669
5982.0281184388095,87.26744123490417,6.2537232638542966,14.812342138768171,103.0,9.0,Strada Provinciale,Mattina,Martedì,True,1189.554996543428
6097.637054542545,1.2383737059979438,8.367771739713838,10.0,103.0,11.0,,Notte,Domenica,True,1221.9139050598235
4310.443559449877,68.01774140340105,9.323606640080815,6.0,106.0,12.0,Strada Provinciale,Mattina,Venerdì,False,858.0840197416596
4657.243444815984,112.10463828358287,7.846755130726962,10.0,110.0,14.0,Strada Urbana,Pomeriggio,Lunedì,False,1557.454108723199
5523.6825645311665,27.740269807148753,1.6753943426325675,7.0,91.0,11.0,Strada Urbana,Pomeriggio,Mercoledì,True,1102.4651042283085
5367.941704507153,75.88422228466061,0.0,7.0,94.0,9.0,Strada Provinciale,Pomeriggio,Venerdì,True,1065.9999186729647
5152.597019146395,69.97969697806465,2.7582318422141343,10.0,89.0,14.0,Autostrada,Mattina,Martedì,True,1024.348903684137
3569.801509090579,112.56362200901226,0.8374205352469506,9.0,98.0,7.0,Strada Urbana,Mattina,Giovedì,False,702.9551657777888
3611.256776349671,7.556592056528864,5.632838344716074,6.0,106.0,15.0,Strada Urbana,Notte,Lunedì,False,723.1855475676962
4053.582745258208,74.40255703017394,7.290791125380261,5.0,107.0,6.0,Autostrada,Sera,Venerdì,False,805.4635306862383
3314.441013487238,65.80535983363816,5.075551906564066,6.0,93.0,8.0,Strada Urbana,Sera,Giovedì,False,657.830332286053
6854.345967805231,108.08576854542635,8.537460048624004,10.0,112.0,7.0,,Pomeriggio,Martedì,True,1362.6218547210908
3995.8009591169302,50.43072026463102,7.440781498613079,5.0,97.0,8.0,Strada Provinciale,Notte,Mercoledì,False,796.3493542465069
4707.757743004282,94.34120830652904,1.9082439716834694,10.0,100.0,8.0,Autostrada,Mattina,Lunedì,False,932.6899009617086
5089.267282200713,0.38488040308001015,4.834456931779488,2.0,90.0,11.0,Autostrada,Sera,Mercoledì,True,1019.2653054793685
7850.518184409375,53.91081135009774,6.046505199684896,8.0,111.0,5.0,,Mattina,Martedì,False,775.8713460753632
5945.371257412705,19.254288677210493,3.9928808026388083,7.0,108.0,8.0,Autostrada,Notte,Mercoledì,True,1188.3466868556118
,56.96714625058842,2.475486100443398,8.0,103.0,6.0,Autostrada,,Giovedì,True,1131.6541988621204
3947.92505594359,64.66933842603069,4.110564607712953,6.0,102.0,5.0,Strada Urbana,Notte,Mercoledì,False,784.3512467284288
6086.323609352735,88.57150785994781,6.418596566433093,4.0,86.0,7.0,Autostrada,Pomeriggio,Venerdì,True,1210.3331500544823
6161.87385136973,53.706260843275004,7.492339730269716,10.0,107.0,7.0,Strada Provinciale,Pomeriggio,Domenica,True,1229.2518461086995
6202.047387678253,86.28789493176835,2.4594028598101425,4.0,109.0,11.0,Autostrada,Notte,Giovedì,True,1232.518508900417
4271.677221385662,111.09898506900811,5.783206242797084,7.0,189.9595394490244,11.0,Strada Urbana,Pomeriggio,Martedì,False,844.9605076430707
5437.677129652604,80.53368318362324,5.367275819882307,9.0,78.0,4.0,Autostrada,Mattina,Mercoledì,True,1081.0922403581233
4280.98156858755,119.01039790791576,7.66159851664959,9.0,103.0,10.0,Strada Urbana,,,False,846.5937534817133
7850.518184409375,88.3045834160295,7.567639075505054,8.0,101.0,12.0,Strada Provinciale,Pomeriggio,Giovedì,True,1136.8800255123
4509.1200390295535,110.0873819322913,7.63868512967443,8.0,99.0,9.0,Strada Urbana,,Venerdì,False,893.106875151584
4808.873343679843,81.04828107968564,9.865891719123404,8.0,97.0,,Autostrada,Mattina,Giovedì,False,956.629608143737
4102.700873395661,104.52919890667332,4.051428539001423,6.0,103.0,15.0,Strada Urbana,Sera,Giovedì,False,811.3026833501652
3878.3366828506314,,6.531392187763778,7.0,85.0,,Strada Provinciale,Mattina,Mercoledì,False,769.201582659564
,17.346495557068067,9.32211175020365,10.0,112.0,5.0,Autostrada,Notte,Domenica,True,1057.626534365667
5570.652648058421,99.13650083736928,4.401583588336365,9.0,111.0,4.0,Strada Urbana,Notte,Domenica,True,1104.2505225660398
7492.088755010391,118.71639764935055,7.431928931441378,7.0,110.0,19.0,,Notte,Lunedì,True,1488.7756899165756
5059.297732054991,63.37229549726094,5.095223119941625,9.0,97.0,6.0,Autostrada,Notte,Lunedì,True,1007.0508837972545
5340.489775460756,85.16829217006344,4.570249878012298,6.0,116.0,8.0,Strada Provinciale,Sera,Lunedì,True,1060.9522008385488
5532.851086550963,57.944125292551774,4.9269787180478755,4.0,118.0,6.0,Autostrada,Notte,Venerdì,True,1102.2538983963518
,112.14416300245676,3.2267908695567487,6.0,107.0,8.0,Autostrada,Mattina,Lunedì,False,633.1170700285924
,91.78444516201809,3.717868898405091,9.0,109.0,16.0,Strada Provinciale,Sera,Martedì,True,1161.755681424868
5350.99295425374,23.134847855729795,1.4799102963614041,10.0,114.0,9.0,Strada Provinciale,Notte,Domenica,True,1068.3290791540837
6517.779004615744,31.65377551707649,5.936510217463986,10.0,94.0,5.0,Autostrada,Notte,Venerdì,True,
6148.5150358990895,32.77643015755871,7.652419919088108,10.0,89.0,14.0,Strada Provinciale,Pomeriggio,Martedì,True,1228.7210901397884
4590.115527382353,67.16087740232251,0.0,5.0,102.0,12.0,Strada Urbana,Mattina,Martedì,False,911.3070177362384
6531.25992063922,41.231113655344,5.059923750242252,8.0,118.0,13.0,Strada Urbana,Sera,Martedì,True,1303.6468498873824
5712.484619283614,59.57906328887607,8.333115286988726,3.0,84.0,8.0,Autostrada,Notte,Mercoledì,True,1139.0389521139316
4974.081746405436,72.84302426326808,5.268394497550474,10.0,101.0,7.0,Strada Provinciale,Notte,Martedì,False,989.1125652040256
5086.010730653468,110.16024203879333,5.143506710686078,10.0,103.0,6.0,Autostrada,Sera,Venerdì,,1007.7291739400202
5555.01436460613,28.49536713621143,4.583781792246182,,103.0,12.0,Autostrada,Mattina,Martedì,True,1109.5284707452788
7097.386161707476,6.777460347420856,,8.0,104.0,12.0,Autostrada,Pomeriggio,Giovedì,True,1421.0539713609783
5895.596702761596,23.65345264378645,8.042785836655973,2.0,97.0,10.0,Autostrada,Mattina,Sabato,True,1179.1668310389373
3381.271290874346,119.9800626869919,7.738683800161541,7.0,96.0,13.0,,Pomeriggio,Domenica,False,666.5778570462186
7850.518184409375,69.92484156668056,5.184688902613259,9.0,100.0,16.0,Strada Urbana,Notte,Venerdì,False,882.0491265531266
4907.997279429513,96.32738280012585,8.25470880323117,10.0,106.0,7.0,Strada Urbana,Mattina,Domenica,False,973.9914953323893
5223.374637055373,,4.486376607906781,,95.0,13.0,Autostrada,Pomeriggio,Martedì,True,
4534.790894394003,50.52066385900361,3.039087038187698,4.0,100.0,9.0,Strada Urbana,Sera,Giovedì,False,902.8178386043566
4696.220559482077,33.91022066073524,7.031092153943083,10.0,88.0,6.0,Strada Urbana,Pomeriggio,Mercoledì,False,937.9624174765248
5030.388110514842,65.38195567287607,6.272637317781511,10.0,103.0,5.0,Strada Provinciale,Mattina,Mercoledì,False,1001.4212177310153
3876.6274751039696,98.0186832610968,1.7217612236391142,10.0,87.0,8.0,Autostrada,Mattina,Sabato,False,766.040155061776
5118.65653451283,108.60742985611614,1.1975790704314777,10.0,109.0,10.0,Strada Provinciale,Sera,Martedì,True,1013.2298376380838
4779.924271721101,14.232538434796687,2.9968771601110067,10.0,106.0,8.0,Autostrada,Sera,Giovedì,False,955.4606636487739
5681.7364968413185,92.4249897661522,10.643590109631141,6.0,103.0,9.0,Autostrada,Mattina,Giovedì,True,1130.2978774245378
5554.429884286754,99.7874061232545,0.0074409740319012485,10.0,120.0,,Strada Urbana,,Sabato,True,1100.909468537235
4204.297479926687,7.8142005464376485,0.791854121277578,10.0,106.0,15.0,Strada Urbana,,Venerdì,False,840.315632167077
5892.841111972638,70.36129634819208,6.841412817418609,9.0,117.0,8.0,Strada Urbana,Sera,Giovedì,True,1173.584516604934
4408.05023779384,44.97203135587326,6.663891237673116,7.0,83.0,5.0,Autostrada,Pomeriggio,Mercoledì,False,879.1120117944827
7850.518184409375,68.55994655676608,6.15025667527249,9.0,82.0,,Autostrada,Pomeriggio,Mercoledì,False,757.7422544015218
5212.926069936752,17.447044449883805,1.777792001604313,9.0,93.0,11.0,Autostrada,Pomeriggio,Martedì,True,1041.3738471428433
