Tasso di Mortalità,Numero di Visite Ospedaliere,Incidenza di Malattie Cardiovascolari,Fascia di Età,Stato di Salute,Numero di Vaccinazioni,Tipo di Malattia,Area Geografica,Stato Economico,Emergenza Sanitaria,Predict
,2947.3639842366006,237.68394757683262,2.0,0.0,94.0,,Nord,Alto,True,1250.85077796769
6.130582534695502,3334.2627428638766,193.96215987210334,,1.0,110.0,Oncologica,Nord,Alto,True,1392.4937451071817
4.841600178271267,4535.662138476698,197.59451442133195,1.0,,126.0,Respiratoria,Nord,Medio,,1873.8432097170787
4.0964497936473805,1992.643169022104,394.5615393481845,2.0,1.0,92.0,Cardiovascolare,Centro,Basso,False,851.6967432716452
3.031008175264809,723.6596329577816,237.46371520525383,4.0,,105.0,Cardiovascolare,Sud,Medio,False,361.90296774468874
5.448782052341349,3122.449656136115,214.62516128669913,2.0,0.0,101.0,Cardiovascolare,Nord,Medio,True,1313.9674108404558
5.038051578809682,4909.62717181787,208.5654416912122,1.0,3.0,99.0,Cardiovascolare,Nord,Basso,True,2026.7205012345114
4.450965363842003,2372.4088334969815,96.59940280231143,0.0,2.0,95.0,Respiratoria,Centro,Medio,False,977.943354239486
5.086479471015181,1636.7521967251935,112.90645191926984,3.0,2.0,102.0,Cardiovascolare,Centro,,False,689.4728142658583
6.09448223412749,2727.9869098070058,165.9625696060821,1.0,0.0,99.0,Cardiovascolare,,Alto,True,1141.283534804627
2.722482590412758,645.0796347345744,262.09766642654324,2.0,3.0,97.0,Oncologica,Sud,Basso,False,337.26115382179273
8.01038539515856,,213.19338275869467,,0.0,89.0,Cardiovascolare,Sud,Basso,True,1419.7846805343172
4.419896798914786,3765.024830244335,394.5615393481845,0.0,0.0,96.0,Respiratoria,Centro,Medio,True,
5.895256856428706,4738.934377619638,239.54000185809917,1.0,0.0,125.0,Cardiovascolare,Sud,Medio,True,1967.7357516052853
7.292348097030303,3467.7637613266916,189.75651398927283,2.0,0.0,,Respiratoria,Sud,Basso,True,1444.6324587274585
5.521805581633902,2914.578413292829,207.3686946873666,3.0,1.0,81.0,Cardiovascolare,Nord,Basso,True,1228.9419737233416
4.48649357028456,575.5537143543032,184.8383065582489,1.0,1.0,106.0,Respiratoria,Centro,Alto,False,285.97297770919596
5.546734300020908,1023.6382688322187,220.83290882305783,0.0,0.0,,,Nord,Alto,False,2059.6077638885827
5.515865780775522,1038.0760526409294,282.0705822873267,3.4681885355182986,0.0,107.0,Cardiovascolare,Sud,Medio,False,500.7515957425698
5.735348119313565,549.9063187327979,142.1183973477323,2.0,1.6392105038537175,86.0,Cardiovascolare,Centro,Medio,False,263.1980466974389
7.498973152608653,22.222920340029262,243.86580099594084,4.0,0.0,100.0,Cardiovascolare,Sud,Medio,False,83.24890843479396
6.114265128069514,104.99151205133839,210.1917816214221,4.0,1.0,100.0,Cardiovascolare,Centro,Medio,False,106.25413930696199
4.729325371274663,2160.3174117803483,183.4601210749155,0.0,2.0,109.0,Cardiovascolare,Centro,Medio,False,
4.972807496693731,4862.469291787175,,3.0,1.0,86.0,Cardiovascolare,Centro,Basso,True,1997.073015393605
5.773615239100861,4126.195700468706,223.74181956373909,2.0,1.0,109.0,Cardiovascolare,Centro,Basso,True,1718.200826056604
4.538216902914394,1332.7438376977113,193.89537327408084,2.0,0.0,100.0,Cardiovascolare,Nord,Basso,False,591.8661470613088
8.847285943164199,1191.4610045832935,196.85385979921188,1.0,1.0,105.0,,Centro,Alto,False,535.940559773081
2.796752774391686,2311.2672431970964,127.73535933313592,3.0,,100.0,Cardiovascolare,Centro,Medio,False,963.7275050787792
3.1222130624048363,3970.7479514184542,159.34743018899715,2.0,0.0,96.0,Respiratoria,Centro,Alto,True,1636.703409624081
6.509065636229858,755.8527668075693,394.5615393481845,1.0,1.0,105.0,Oncologica,Nord,Medio,False,347.34755557596316
4.056864849337017,2889.7077306171986,236.19827474421237,3.0,3.0,92.0,Cardiovascolare,Nord,Medio,True,1227.6425746701432
5.996053368927728,2548.29301187623,,3.0,1.0,107.0,Respiratoria,Sud,Medio,True,1082.3345614272819
6.468993183353361,4159.823412109331,192.26050669822067,,0.0,116.0,Cardiovascolare,Sud,Basso,True,1722.2075168531985
5.400963492583106,3491.30403151754,209.41495834044792,0.0,0.0,92.0,Cardiovascolare,Centro,Alto,,1459.3461001091505
3.9717682646850223,2336.768748454806,210.35458603638514,1.0,0.0,104.0,Respiratoria,Nord,Basso,False,998.1138751928379
6.144188872200779,2865.5089426476593,113.36734630698946,3.0,1.0,87.0,Cardiovascolare,Nord,Basso,True,1181.1137809511606
5.965241772797647,,148.01116048365287,3.0,0.0,122.0,Oncologica,Sud,Alto,True,1555.134397153101
4.479466486415427,2011.7369619373426,243.81262897765973,1.0,2.0,93.0,Oncologica,Sud,Basso,False,878.1385734682349
0.5878011805639751,93.73229771355518,179.9349756494193,1.0,0.0,101.0,Respiratoria,Centro,Basso,False,91.77341178024786
6.030694963068014,982.7359183699558,198.9974949943148,1.0,4.0,95.0,Cardiovascolare,Sud,Alto,False,453.0936158462768
3.2968324554226394,1407.149023152392,211.22983070631156,3.0,0.0,100.0,,Centro,Medio,False,627.1285584728502
4.135689219829271,1511.4323327020086,184.95840274949546,0.0,0.0,,Cardiovascolare,Centro,Basso,False,660.060453905652
4.080595110896167,1687.2399931500242,230.86119652081263,3.4681885355182986,,102.0,Respiratoria,Sud,Alto,False,
3.2439466720886694,3017.7487467715887,145.324230768291,1.0,0.0,,Cardiovascolare,Centro,Basso,True,1250.9967679391227
2.5054316684745266,4282.353044797068,225.64133617896368,2.0,0.0,118.0,Respiratoria,Centro,Basso,True,
4.349747660746145,1246.7005651917734,151.86642112041042,4.0,0.0,,Respiratoria,Centro,Medio,False,545.4401524128326
6.754083725887033,1674.7259592412006,244.58782344331235,,1.0,107.0,Respiratoria,Centro,Basso,False,743.866730729474
4.415713804477325,3543.177402071575,194.05072207220084,0.0,0.0,116.0,Cardiovascolare,Nord,,True,
4.168168251531539,4169.622063465169,196.52681040518647,3.0,1.0,111.0,Oncologica,Nord,Alto,True,1727.7068685076238
5.104592108918727,4598.1905402982,155.13129478073557,4.0,1.0,112.0,Cardiovascolare,,Basso,True,1887.015604553501
5.268855396752469,3729.6460075581444,210.27027949902254,4.0,2.0,116.0,Oncologica,Nord,Alto,True,1556.1394868729647
6.025724670801813,20.677980319037115,190.8072090007783,2.0,0.0,106.0,Respiratoria,Centro,Medio,False,66.11335482784833
4.625942406682674,2691.7629835102525,109.87643554770229,2.0,1.0,97.0,Respiratoria,Nord,Medio,True,1110.2681240684117
,4026.332755971686,234.24791977625316,,0.0,98.0,Respiratoria,Sud,Medio,True,1681.7074783215505
5.225690335355942,4987.831229288818,394.5615393481845,2.0,0.0,111.0,Respiratoria,Sud,Medio,True,2042.7756151815856
7.211317126242631,916.7954424739855,170.3813735310686,1.0,1.0,111.0,Oncologica,Sud,Alto,False,418.1325890489148
9.92928271666405,3162.819726242985,138.75222872013737,3.4681885355182986,2.0,98.0,Cardiovascolare,Centro,Medio,True,1307.3535591132352
4.029472507734093,4534.314533611386,204.12611475975666,4.0,3.0,95.0,Cardiovascolare,Nord,Basso,True,
6.8481980368222395,2251.5153439709497,141.01481118142908,3.0,1.0,92.0,Cardiovascolare,Centro,Basso,False,943.8105809428087
5.7231754310485785,4277.286217937823,150.71935678577327,2.0,2.0,102.0,Cardiovascolare,Nord,Basso,True,1756.730294210861
5.239537614692087,4874.63403615591,270.263688197922,4.0,5.0,94.0,Cardiovascolare,Sud,Alto,True,2032.1327209217407
6.147026443238035,1508.4455291431436,95.03997615997137,1.0,1.0,94.0,Respiratoria,Centro,Basso,False,632.1902045052489
2.791686173444471,2463.4178144063944,200.12683808973986,2.0,3.0,112.0,Respiratoria,Nord,Alto,False,1046.0051771894798
3.7882805806485846,3150.961096258985,146.677639281859,2.0,2.0,122.0,Cardiovascolare,Sud,Basso,True,1304.9877302881516
6.927178410812374,2496.6753718954305,214.08362234028868,3.0,0.0,94.0,,Sud,Medio,True,1063.795235460259
6.240766724235073,1772.102200649962,195.73397070969054,1.0,0.0,110.0,Respiratoria,Sud,Basso,False,767.8610714728919
2.395618082108565,2430.153143696398,205.63471169330484,3.0,0.0,92.0,Cardiovascolare,Nord,Medio,False,1034.6516709865507
4.9968250168683195,1285.2129684007584,186.3774216165577,1.0,,95.0,Respiratoria,Nord,Medio,False,570.2984138452707
6.177544318809954,3928.724611129213,175.70563086266128,1.0,2.0,123.0,Cardiovascolare,,Medio,True,1624.5015337104835
3.9771051036501044,358.61033670997966,229.76396515926652,1.0,2.0,97.0,Oncologica,Centro,Medio,,212.67332423177186
7.076002875026275,4780.786314631049,164.32555921206753,3.0,1.0,98.0,Respiratoria,Centro,Basso,True,1962.5121936160401
4.802603742441165,862.9412174071899,203.9134880867794,4.0,0.0,92.0,Oncologica,Centro,Medio,False,407.5505333889098
6.738057764342454,2402.428027992744,193.3211851467731,3.0,2.0,102.0,Respiratoria,Centro,Alto,False,1019.8675667411295
2.1339761800616506,3281.616384611497,150.3975490967586,1.0,1.0,111.0,Cardiovascolare,Sud,Basso,True,1358.0658185736265
8.006907030412721,1778.578573246738,207.74550837162724,4.0,3.0,93.0,Respiratoria,Sud,Basso,False,774.9550818101834
2.980217456097092,2223.930758824392,237.5724950628337,2.0,,94.0,Cardiovascolare,Centro,Basso,False,961.444052048607
3.1437633734362915,1097.9945691601395,146.82544171972614,0.0,1.0,102.0,Cardiovascolare,Nord,Basso,False,483.24546017997363
1.105964568144108,1083.3964142357265,280.5002173925815,1.0,1.0,103.0,Respiratoria,Centro,Alto,False,517.808630912065
3.17446002488481,3661.893040872337,185.14725258835392,1.0,1.0,109.0,,Centro,Medio,True,1520.601392125441
4.988384417677942,2957.1933815989264,129.07844337680268,2.0,2.0,101.0,Oncologica,Centro,Basso,True,1222.2008856526113
4.8048609558640045,1807.3698338605975,218.30649290450165,1.0,0.0,90.0,Cardiovascolare,Centro,,False,788.7398814155895
4.535437232339154,3444.608575907904,167.82127937579165,0.0,0.0,112.0,Respiratoria,Centro,Basso,True,1428.1898141758993
4.482414596724921,3185.3092779374642,205.7089043608796,3.0,0.0,,Respiratoria,Sud,Medio,True,
6.006139227137935,4585.63810435985,281.1122400220824,1.0,0.0,186.7429817800367,Respiratoria,Nord,Medio,True,1918.8889137505648
7.721039205433664,3680.021229886549,217.8965200597466,2.0,0.0,103.0,Respiratoria,Centro,Basso,True,1537.9774479725436
