Consumo Giornaliero,Ore di Consumo,Tipo di Apparecchio,Giorno della Settimana,Temperatura Media,Tipo di Edificio,Area Geografica,Uso dell'Energia,Fonte Energetica,Anomalia Consumo,Predict
2001.2120730114239,6.317254609563679,19.0,3.0,10.077818177130577,Commerciale,Nord,,Elettricità,True,403.89748551638036
,0.21545676151611026,,5.0,15.325148837003148,Residenziale,Sud,Illuminazione,Elettricità,True,586.5892511317694
2232.2648715694627,0.5133386493882206,20.0,4.0,38.53444435910518,Residenziale,Sud,Climatizzazione,Rinnovabili,True,458.064641486563
1339.1101199730701,5.210002956271259,14.0,5.0,20.5317274485176,Commerciale,Centro,Riscaldamento,Gas,False,
1897.2913768012934,10.917746306879131,17.0,7.0,14.112886726907238,Industriale,Nord,Climatizzazione,Elettricità,False,384.78391600901875
2542.0007030985016,18.02185464867797,22.0,4.0,16.816351056477686,Residenziale,Centro,Riscaldamento,Elettricità,True,515.2472314015115
2061.3511087432953,22.069088679324494,19.0,3.0,24.973352390325918,Commerciale,Nord,Riscaldamento,Elettricità,True,421.9691363336893
1655.332130969753,10.641891781144782,,7.0,27.11907995636671,Residenziale,Sud,Elettrodomestici,Elettricità,False,340.26633935897513
2188.071638079386,10.167979245869457,18.0,5.0,25.14242895629675,Residenziale,Nord,Riscaldamento,Elettricità,True,
1773.1014701239883,6.611653484731323,13.0,2.0,26.598167110423212,Residenziale,Sud,Climatizzazione,Elettricità,False,363.26090950639775
2270.4155059665695,22.11715622045964,16.0,6.0,,Residenziale,Centro,Climatizzazione,Elettricità,True,459.7819860879658
1772.0943210428836,5.4288791925623014,21.0,3.0,6.4210075458359075,Residenziale,Centro,Climatizzazione,,False,356.8880543915837
1875.9817122740506,18.08219845077643,19.0,3.0,13.331686852365472,Residenziale,Centro,,Gas,False,381.0040683555974
1659.569994687622,12.777065413693393,18.0,7.0,17.810511016096623,Residenziale,Centro,Illuminazione,Gas,False,338.53485878372277
1963.3784361196624,18.20050709229708,17.0,5.0,16.462565868745177,Commerciale,Nord,Elettrodomestici,Elettricità,False,399.43450769378575
1933.4665951075497,8.392492321279454,23.0,2.0,15.620520950879786,Commerciale,Centro,Elettrodomestici,Rinnovabili,False,392.2187245389019
2022.2778375113473,17.582690083854434,23.0,1.0,-8.212073322202063,Residenziale,Nord,Climatizzazione,Gas,True,403.75021451399437
2173.2293157753434,17.63721766124194,,2.0,10.103507440669258,Residenziale,Centro,Illuminazione,Elettricità,True,439.44063715339365
2252.8121329667943,3.3294790167181976,25.0,2.0,11.06166915444415,Residenziale,Nord,Riscaldamento,Gas,True,454.21387524136395
1456.1187550131576,17.755658660708498,20.0,1.0,20.00008602618168,Residenziale,Nord,Riscaldamento,Gas,False,298.9993426765569
1915.7496169555664,21.993244526488372,15.0,3.0,19.06631987761858,Residenziale,Nord,Climatizzazione,Gas,False,391.06914380704774
2412.5864018855127,16.560047810226095,38.61203026464775,2.0,24.481660990372333,Commerciale,Nord,Climatizzazione,Elettricità,,491.5177834552369
3043.593561371226,23.51312596784557,18.0,6.0,-10.0,Residenziale,Nord,Riscaldamento,Gas,True,460.9837543381769
2429.4069737404866,9.59262491559928,21.0,1.0,14.439288224076114,Residenziale,Sud,Illuminazione,Elettricità,True,491.17244370688013
1387.7679388144593,20.911254357663136,25.0,6.0,9.885822657384702,Residenziale,Nord,Elettrodomestici,,False,282.61045999587355
2549.7539730145972,19.88580582643391,13.0,6.0,17.245898432908742,Residenziale,Sud,Riscaldamento,Elettricità,True,517.1131447154355
1637.3602928537807,19.879299679787223,16.0,3.0,35.87012362134797,Residenziale,Centro,Climatizzazione,Gas,False,340.2210256251393
1936.7505199729444,23.39039097572235,38.61203026464775,1.0,14.312617211945492,Industriale,,Riscaldamento,Elettricità,False,393.9829282557448
2144.687946962768,10.034175834104335,23.0,3.0,6.063703269842762,Residenziale,Sud,Illuminazione,Elettricità,True,431.7601179569169
,20.161191564170192,15.0,5.0,28.391184594951078,Commerciale,Nord,Climatizzazione,Rinnovabili,True,557.3400226266122
1476.9629610146449,10.515376748630462,9.0,5.0,-1.3539316496548643,Residenziale,Centro,Elettrodomestici,Gas,False,296.0379503828956
1233.505688662055,,20.0,0.0,28.51599574039946,Commerciale,Centro,,Gas,False,256.0486628065797
1483.5580015169899,2.134815178309646,20.0,2.0,20.894206502814946,Residenziale,Centro,Riscaldamento,Elettricità,False,303.19334377207343
1283.098598809468,23.571078836302444,26.0,6.0,6.4664739220034875,Commerciale,Sud,Illuminazione,Elettricità,False,260.91676982212493
1900.3535710930396,19.665873701624506,19.0,6.0,26.442977397704944,Residenziale,Sud,Illuminazione,Gas,False,389.9701948080819
1734.663720491439,9.047336595180635,,7.0,3.8444811665692225,Residenziale,Nord,Elettrodomestici,Elettricità,False,348.9908221077767
2623.891023367391,9.865012517329152,18.0,3.0,5.813012508856634,Residenziale,Sud,Elettrodomestici,Elettricità,,527.508609677868
1897.904134858913,17.909894475786817,22.0,2.0,14.096328855313313,,Sud,Illuminazione,,False,385.6007150759553
1972.7812283375918,23.618716675261588,,1.0,5.6889411068202005,Residenziale,Sud,Illuminazione,Elettricità,False,398.6247996670906
2839.2738644390074,,24.0,5.0,25.155312574538666,Industriale,Centro,Elettrodomestici,Rinnovabili,True,577.5805885745534
2859.255595203335,11.619287953831513,17.0,3.0,21.157911955836436,Residenziale,Centro,Riscaldamento,Elettricità,True,579.360421422801
1906.076512919821,15.950065788363716,19.0,4.0,4.91928981679524,Residenziale,Sud,Riscaldamento,Rinnovabili,False,384.28609610783917
1010.6097636242811,4.555214194592671,15.0,2.0,21.978628966331904,Residenziale,,Elettrodomestici,Elettricità,False,209.17106283421506
1366.9808590869725,0.24565001262692743,18.0,3.0,19.55568445406012,Residenziale,Sud,Elettrodomestici,Elettricità,False,279.2874421548753
1888.6614827315436,23.025474535767913,23.0,1.0,27.635516520658825,Residenziale,Centro,Riscaldamento,Elettricità,False,388.3254989560832
1783.149566997267,21.25531864602749,26.0,2.0,23.772621637238412,Residenziale,Sud,,Elettricità,False,367.12138281022044
1637.4922034588092,5.113044265361915,15.0,2.0,23.260511364922266,Residenziale,Nord,Illuminazione,Elettricità,False,334.98789852777475
2334.16181127396,16.876431745268025,18.0,3.0,23.499296421819814,Residenziale,Centro,Climatizzazione,Elettricità,True,475.5697943558648
1437.1392249473838,13.500856647911942,15.0,1.0,17.3170859652236,Commerciale,Nord,Illuminazione,Gas,False,293.9730564438351
2379.731842825416,9.85517886532336,31.0,7.0,23.768995638405833,Residenziale,Nord,,Elettricità,True,484.06258514313737
,0.32633986967075224,19.0,1.0,12.400727137707536,Residenziale,Nord,Climatizzazione,Gas,False,364.5321298011382
2633.722291149634,19.97862545370304,26.0,1.0,14.823821821339912,Residenziale,Sud,Riscaldamento,Gas,True,533.1894673216991
1360.9642806192082,9.247443045659347,22.0,7.0,4.6467931088133145,Residenziale,Nord,,Elettricità,False,274.51163836105155
2074.3932304676464,2.132241374820792,28.0,7.0,-7.890083956730031,Residenziale,Centro,Illuminazione,Elettricità,True,412.7248450439924
2535.8291360311077,8.546573208692163,17.0,2.0,11.727755538056226,Residenziale,Nord,Riscaldamento,Rinnovabili,True,511.5388111885077
1786.2143158797553,2.7845449909136457,,0.0,14.88192811806408,Residenziale,Centro,Riscaldamento,Elettricità,False,361.9858961104617
,,17.0,4.0,12.118767771855033,Commerciale,Centro,Climatizzazione,Elettricità,False,389.61450827718943
2352.2659944083907,17.516596436876867,23.0,1.0,4.560263056774351,Residenziale,Sud,Riscaldamento,Elettricità,True,
1814.0476659601457,13.447216145497993,18.0,5.0,5.497776512937115,Residenziale,Centro,Climatizzazione,Elettricità,False,365.8035877604601
2673.1722693587208,15.854808514517405,23.0,2.0,3.2482930041447116,Residenziale,Nord,Elettrodomestici,Gas,True,537.1944226244393
1660.3283108003836,13.158534469690247,24.0,1.0,4.749112467013077,Residenziale,Sud,Riscaldamento,Elettricità,False,334.8062493471497
2285.2827152857362,7.586370301914493,18.0,3.0,27.040090085822065,Residenziale,Sud,Riscaldamento,Gas,True,465.92720711308533
1883.3946209014498,12.721148446077715,13.0,5.0,-3.8820558576462894,Commerciale,Sud,Illuminazione,Elettricità,False,376.7864222676038
2346.2314453681156,4.626551599410662,24.0,2.0,12.798104295169768,Industriale,Nord,Riscaldamento,Elettricità,True,473.5483755221151
2280.195569593715,9.870452401773314,20.0,0.0,15.010815756625675,Residenziale,Centro,Climatizzazione,Elettricità,True,461.52940388590804
2364.3483995327615,6.92336778237425,12.0,1.0,14.266744642534205,Commerciale,Sud,Climatizzazione,Gas,True,477.84204007755
3023.955658550789,19.36844094273637,21.0,3.0,2.031598347453073,Commerciale,Sud,Illuminazione,Elettricità,True,607.3374553086674
2131.4910149719176,7.406280633794533,17.0,5.884165917495156,14.925796698241067,Residenziale,Centro,,Elettricità,True,431.5165700672353
1433.3883830483792,5.208524260770427,11.0,2.0,18.938002998997657,Residenziale,Centro,Elettrodomestici,Elettricità,False,
,16.142842102204966,21.0,4.0,15.63086027293749,Commerciale,Sud,Climatizzazione,Rinnovabili,False,803.2647129604411
2209.5649791202645,17.916978756179493,19.0,5.0,9.227801310998675,Industriale,Sud,Climatizzazione,,True,446.47303409297047
1754.3527136917228,11.858171725410457,38.61203026464775,3.0,6.238562839523157,Commerciale,Nord,Climatizzazione,Gas,False,353.9279287627425
,1.7885926076743406,23.0,2.0,25.86190210401133,Residenziale,Centro,Climatizzazione,Elettricità,False,803.2647129604411
,5.855941380654452,19.0,,27.09278291201773,Commerciale,Nord,Illuminazione,Gas,True,418.076480945475
1627.1959015722284,17.210921587614916,15.0,7.0,17.841945149537633,Residenziale,Nord,Climatizzazione,Rinnovabili,False,332.51285601806853
2446.5844754187096,10.009032746814615,17.0,5.0,37.98827446124394,Residenziale,Sud,Illuminazione,Elettricità,True,501.71428069679655
2120.03911264698,23.575763775150243,16.0,2.0,10.521193556343146,Residenziale,Sud,Illuminazione,Elettricità,True,
2185.015817915666,3.6083815252555294,26.0,2.0,25.718260613056437,Industriale,Centro,Climatizzazione,Elettricità,True,445.07947991957576
2502.5964250711727,17.710175549251225,23.0,4.0,18.151626094999354,Industriale,Nord,Climatizzazione,Elettricità,True,507.73579039765946
2234.919875523095,16.219408359077402,11.0,4.0,22.551040796482695,Residenziale,Sud,Climatizzazione,Elettricità,True,
1837.4455170208,9.03906828541443,21.0,2.0,3.221769362387395,Commerciale,Sud,Climatizzazione,Elettricità,False,369.3595410414177
1199.6515850493286,5.91879733265504,20.0,6.0,12.965604735030244,Commerciale,,Climatizzazione,Elettricità,False,244.4118781636403
1044.856061214106,10.17578730861253,19.0,6.0,4.658582308919232,Industriale,Nord,Riscaldamento,Elettricità,False,211.38636566635822
3043.593561371226,2.9029798486400473,22.0,4.0,13.261746171786545,,Nord,Riscaldamento,Elettricità,,354.7876399059855
1782.1426367819527,0.29660660151378426,16.0,1.0,35.06435429023695,Residenziale,Sud,Illuminazione,Elettricità,False,366.97749430361296
1566.30715223114,13.742265561808733,16.0,6.0,24.068895467514707,Commerciale,Centro,Climatizzazione,Elettricità,False,321.8563256426633
2319.7777039124207,12.693835598074578,19.0,5.0,2.245706741183316,Residenziale,Centro,Riscaldamento,Elettricità,True,465.8986363646466
2140.657204972232,10.116567545603932,20.0,0.0,23.772621637238412,,Centro,Climatizzazione,Elettricità,True,432.0883301103144
1581.5789923196362,18.388666564005252,22.0,2.0,,Commerciale,Sud,Elettrodomestici,Elettricità,False,316.63719044217584
3043.593561371226,4.519201588888941,27.0,1.0,-10.0,Residenziale,Nord,Elettrodomestici,Rinnovabili,False,317.5593675635326
2053.6985823951827,17.89019837679476,21.0,4.0,13.02417201913703,Commerciale,Sud,Illuminazione,Elettricità,True,416.4359879224572
2438.3780693643334,1.3774030443697898,21.0,1.0,28.20343885647068,Residenziale,Centro,Riscaldamento,Gas,True,496.2743858342449
1410.8462116912256,21.35904545519028,18.0,1.0,29.43164043312372,Residenziale,Sud,Illuminazione,Rinnovabili,False,293.1346390137013
3043.593561371226,9.491474251387324,,2.0,22.969455891962667,Residenziale,Centro,Climatizzazione,Elettricità,False,259.53919640203026
2093.7165788013963,12.332609844423814,21.0,3.0,14.096640937474435,Residenziale,Sud,Illuminazione,Elettricità,True,424.205569025964
1969.1904992278799,18.37319724087703,22.0,2.0,23.292149181292658,,Nord,Elettrodomestici,Elettricità,True,402.6630643240515
2835.8442149105563,13.033323490142763,10.0,,29.669937618421244,Commerciale,Sud,Climatizzazione,Elettricità,True,577.373156616652
1901.8362515010242,16.788243398480606,19.0,2.0,11.23621895591384,Industriale,Nord,,Elettricità,False,385.4169403268271
1477.9922332766969,0.17977707674151677,25.0,3.0,,,,Elettrodomestici,Elettricità,False,803.2647129604411
2509.436334611855,7.586229522859661,21.0,3.0,,Residenziale,Sud,Riscaldamento,Elettricità,True,
1664.0360486709474,4.762707900505711,15.0,1.0,9.414120580223614,Residenziale,Sud,Elettrodomestici,Elettricità,False,
2547.9024919102376,4.989562826285743,19.0,3.0,14.857245722106525,Residenziale,Sud,Illuminazione,Elettricità,True,514.5366283813081
1565.1668292198412,14.728810102401805,11.0,0.0,17.48219291953254,Commerciale,Sud,Illuminazione,Elettricità,False,319.75090473006827
2445.5060629952495,2.5032525655594933,26.0,5.0,13.954484113311358,Residenziale,Sud,Riscaldamento,Elettricità,True,493.53788308959923
2310.975457217512,23.418752599647792,14.0,3.0,13.485085066124297,Residenziale,Sud,Illuminazione,Elettricità,True,468.5824922233044
2668.1358685642194,22.800954994950573,19.0,1.0,14.612872190756235,Residenziale,Sud,Illuminazione,Gas,True,540.2911308695658
1996.3578829806374,12.584531901018362,22.0,2.0,33.9242651015203,Residenziale,Centro,Climatizzazione,,True,410.7073093166854
2067.449027522922,3.6252361877225523,13.0,4.0,12.95084777433425,Commerciale,Sud,Climatizzazione,Rinnovabili,True,417.73758345565693
1471.0168537152722,20.35516512641181,19.0,6.0,-10.0,Residenziale,Centro,Elettrodomestici,Elettricità,False,293.23888725569566
2410.055908125728,3.547841723889639,22.0,3.0,23.772621637238412,,Sud,Climatizzazione,Elettricità,True,485.4782777548663
2813.097250632625,12.982145650679595,20.0,3.0,-10.0,Residenziale,Centro,Riscaldamento,Elettricità,True,560.917664691593
1930.4901111987267,3.7326315285833953,29.0,2.0,14.56324180260517,Residenziale,Centro,Illuminazione,Elettricità,False,390.84025793338526
786.739214463719,18.966887645620865,,,,Residenziale,Nord,Climatizzazione,Elettricità,False,164.6153630837765
2093.5119888231848,14.010387640030306,21.0,2.0,33.37788231200529,Residenziale,Sud,Illuminazione,Elettricità,True,430.11680122224163
682.67569459838,19.789052568210444,20.0,1.0,4.422081453042889,Commerciale,Centro,Riscaldamento,Elettricità,False,139.8406686124099
2467.5263856470156,13.058239932473322,23.0,1.0,1.3822915239530857,Commerciale,Sud,Riscaldamento,Elettricità,True,495.2257885798364
1792.845006806977,0.3296997580629286,19.0,0.0,15.891187544831128,Industriale,Centro,Riscaldamento,Elettricità,False,363.36932760065105
,23.740129871903623,21.0,7.0,1.370011513180751,Residenziale,Sud,Elettrodomestici,Elettricità,False,308.7602964853144
2084.5229532944422,13.272306598407823,20.0,3.0,-5.620120683018808,Residenziale,Nord,Elettrodomestici,Gas,True,416.5457851138236
1764.5290874580605,5.604053533402259,21.0,4.0,21.685435612618456,Commerciale,Sud,Illuminazione,Elettricità,False,359.9718535287379
1750.8119851127706,14.29545135625887,23.0,7.0,39.329731871076845,Residenziale,Centro,Elettrodomestici,Gas,,363.3908617195031
1937.6821427814164,,23.0,2.0,4.077878853745599,Commerciale,Sud,Illuminazione,Elettricità,False,390.5484319509479
1710.4698716063795,8.606868172638002,18.0,3.0,8.694523520739283,Residenziale,Sud,Illuminazione,Rinnovabili,False,345.5630181947615
1787.0558201386548,14.371081768479684,22.0,1.0,-5.830419271305601,Industriale,Centro,Illuminazione,Elettricità,False,357.0991464231873
2730.5906097167467,9.514529641792539,28.0,5.0,13.490051500985684,Residenziale,Centro,Climatizzazione,Elettricità,True,551.1165903578243
1059.9524216836248,4.340909269007646,15.0,1.0,36.33768903593802,Residenziale,Sud,Climatizzazione,Elettricità,False,223.32588197440714
2268.0382777567675,18.1756907968933,22.0,5.0,8.416482792558455,Residenziale,Sud,Climatizzazione,Elettricità,True,457.9501694688104
,17.902217545814942,19.0,3.0,15.391023453892617,Residenziale,Centro,Illuminazione,Gas,False,258.0034916366449
2286.7063683784227,12.218807839870397,27.0,2.0,9.918127854741952,Commerciale,Nord,Elettrodomestici,Elettricità,True,461.53859281609414
3043.593561371226,0.8380262395856919,20.0,7.0,24.048685928359113,Residenziale,Sud,Climatizzazione,Gas,True,441.7216311215059
1281.3101043209258,7.117849388680056,25.0,2.0,,Residenziale,Centro,Illuminazione,Elettricità,False,261.9087144687019
777.7196101227512,3.732136618989265,21.0,4.0,9.667955469155581,Industriale,Centro,Illuminazione,Gas,False,158.81752232719583
1697.4731739943118,1.698974362445175,14.0,0.0,4.199769132312817,Commerciale,Sud,Illuminazione,Elettricità,False,340.92446297480075
