Numero di Voli,Numero di Passeggeri,Tempo Medio di Attesa (min),Tipo di Volo,Fascia Oraria di Partenza,Aeroporto di Origine,Aeroporto di Destinazione,Voli Internazionali,Ritardi Media (min),Predict
470.9870965503016,16481.42341979158,79.19290292521582,1.0,1.0,Aeroporto A,Aeroporto B,False,47.07798069233917,329.99096758521114
443.8892121134083,16322.62009093737,23.835637516409477,1.0,0.0,Aeroporto D,Aeroporto B,False,18.716488133913835,311.0224484793858
409.57556132827017,14128.28133946381,51.78443777846406,2.0,2.0,,Aeroporto C,False,26.971006483569916,287.3028929297891
585.4529518840394,22988.826614641035,18.74998936443047,2.0,0.0,Aeroporto B,Aeroporto D,True,30.6044377521338,410.4170663188276
538.3365318624622,13322.56830290117,90.63968411208411,,1.0,Aeroporto D,Aeroporto B,True,34.85528033487388,376.8355723037235
476.6681754893142,15680.195543413989,146.44329489221522,1.0,1.0,Aeroporto B,Aeroporto A,False,22.185863769917948,333.96772284251995
651.425524529976,17745.33756997487,100.21004004802128,2.0,1.0,Aeroporto A,Aeroporto C,True,33.45967247587368,456.5978671709832
545.493238914998,17344.227765322263,107.12081807406972,0.0,0.0,Aeroporto C,Aeroporto A,True,21.853127719840586,381.8452672404986
695.5319052409957,19089.547291226616,21.046920594628016,1.0,1.0,Aeroporto C,Aeroporto A,True,40.738679158231605,487.172333668697
680.188441732176,15694.534565233465,123.73258428021349,2.0,3.0,Aeroporto A,Aeroporto B,True,22.013347128194123,476.7319092125232
406.33672842768823,19653.254045891386,0.8916828425158929,0.0,0.0,Aeroporto C,Aeroporto B,False,14.092680947722002,284.4357098993817
500.8003932701922,18091.324190735475,44.746291989710045,1.0,1.0,Aeroporto A,Aeroporto A,False,42.14941101021295,350.86027528913456
395.36341854210355,20737.568774665793,43.0900743211461,2.0,1.0,Aeroporto B,Aeroporto A,False,35.44958678022579,277.3543929794725
497.53501189007534,16656.03517243266,74.59712016871052,0.0,2.0,Aeroporto A,Aeroporto A,False,57.14874624013918,348.2745083230527
547.4049864990674,16555.72510318346,143.0701982603004,1.8138638656483619,1.0,Aeroporto B,Aeroporto C,True,41.84530690901836,383.48349054934715
431.8774020228709,19858.342274426912,,2.0,2.0,Aeroporto D,Aeroporto A,False,29.261925462469204,
388.127306246931,19373.476056101743,86.19656451414724,1.0,1.0,Aeroporto A,Aeroporto A,False,40.08147671432082,271.9891143728517
303.75386232195837,15940.190669521433,,0.0,3.0,Aeroporto B,Aeroporto A,False,21.479534086832725,212.62770362537086
494.1209944830785,21224.26753249093,156.75676929096184,0.0,1.0,Aeroporto A,Aeroporto B,False,10.346414627824071,345.88469613815494
572.532949048738,14619.410657268265,130.23746468309864,1.0,0.0,,Aeroporto A,True,28.571472904517975,401.0730643341166
590.046531375745,19864.158694269892,172.64454972908152,1.8138638656483619,1.0,Aeroporto C,Aeroporto B,True,36.89256123665377,413.33257196302145
391.01724099061573,17117.43347003293,119.39958630125929,1.0,2.0,Aeroporto C,Aeroporto A,False,36.84207722822115,274.012068693431
373.82147640736775,11422.146939205388,119.85298698477408,0.0,3.0,Aeroporto D,Aeroporto C,False,41.69287770571278,261.6750334851574
477.0209810016433,16605.085911655122,113.33503151180622,0.0,2.0,Aeroporto C,Aeroporto A,False,47.162227388163146,
511.7299515467865,13781.80611810765,112.67582595978779,1.0,1.0,Aeroporto B,Aeroporto C,True,13.75335801786408,358.51096608275054
419.6485435619925,22768.596965477824,141.09102534738722,0.0,1.0,Aeroporto C,Aeroporto B,False,46.847633915434855,293.7539804933947
500.48102557196523,18710.541175883503,114.78755158351444,1.0,,Aeroporto D,Aeroporto C,False,52.523751614251296,350.63671790037563
464.8086606694076,,38.84663936739512,2.0,1.0,Aeroporto B,Aeroporto A,False,46.84672485089288,325.9660624685853
419.4166169855827,14208.089596721828,5.880799897719573,1.0,2.0,Aeroporto A,Aeroporto B,False,28.363911194949388,293.8916318899079
653.0767770589424,16968.985218901253,132.42098612911278,1.0,0.0,Aeroporto C,Aeroporto A,True,32.529204168560355,457.4537439412597
483.6838633834768,22227.738297413787,22.586994025278734,2.0,0.0,Aeroporto B,,False,21.219142172171775,339.1787043684338
471.41039590752507,20889.78819821186,176.1529938653756,1.0,2.0,Aeroporto C,Aeroporto A,False,42.33638667547239,330.2872771352675
688.0769529439665,20060.143580605352,83.98613689012727,0.0,3.0,Aeroporto C,Aeroporto B,True,35.348397338083224,481.6538670607765
616.2240556551609,24442.447473138396,,0.0,1.0,Aeroporto D,Aeroporto C,True,13.346102127172475,431.3568389586126
375.72707213906085,24249.035046151384,102.249705360279,0.0,0.0,Aeroporto A,Aeroporto C,False,42.52880161656432,263.0089504973426
600.907679748172,27446.97908432305,11.794798356679072,0.0,,Aeroporto A,Aeroporto D,True,12.541035026336118,420.6353758237204
433.021198060491,33653.71161167639,168.18983408636257,0.0,1.0,Aeroporto A,Aeroporto A,,18.087510187796173,303.11483864234367
526.9968921833131,21624.672359512722,87.20852726126822,0.0,1.0,Aeroporto D,Aeroporto D,True,20.07097381303616,368.8978245283191
538.2403670967155,19100.559180984434,150.16393514227204,1.0,1.0,Aeroporto B,Aeroporto D,,23.59265443461143,377.06825696770085
594.3923836279816,20579.03341616632,38.974527603390484,1.0,0.0,Aeroporto B,Aeroporto A,True,17.10567002919725,416.37466853958716
531.5754200030693,28059.302722336863,100.47547077733795,2.0,0.0,Aeroporto B,Aeroporto D,True,22.467227070698158,372.70279400214855
372.90163285166784,24960.39926516336,150.54362290079595,1.0,0.0,Aeroporto D,Aeroporto D,False,13.328506407001807,261.3311429961675
395.20273411730346,22002.89934658896,144.41284496029257,1.0,0.0,Aeroporto D,Aeroporto B,False,33.04035551269116,276.94191388211243
608.5368527762284,23402.679313392175,155.9683595226618,1.0,2.0,Aeroporto D,Aeroporto C,True,27.153575415482297,426.2757969433599
594.0611474184008,26730.38336530172,57.67081669686141,1.0,2.0,Aeroporto A,Aeroporto C,True,38.24368390202582,416.14280319288054
517.6262722280741,15346.403455056887,168.18983408636257,1.0,1.0,Aeroporto C,Aeroporto C,True,32.60337837908793,362.63839055965184
622.7949219262667,12796.917752635254,135.42895535682942,0.0,1.944752969741663,Aeroporto B,Aeroporto D,True,,435.9564453483867
450.89178982923045,25280.360765968035,67.92296686004248,2.0,,Aeroporto D,Aeroporto B,False,32.21647708268321,316.22425288046134
276.6586755677771,25541.823630485247,104.92012176230298,1.0,0.0,Aeroporto A,Aeroporto D,False,33.63401090751602,193.96107289744396
495.2916479649507,25693.61384070618,61.197342445669875,2.0,1.0,Aeroporto B,Aeroporto D,False,30.64503315864506,347.3041535754655
556.9617322268888,18227.954609814795,62.08201540731044,1.0,0.0,Aeroporto B,Aeroporto C,True,26.016658722921918,390.1732125588221
343.9563422630654,21941.63238761268,28.72550985590137,1.0,,Aeroporto C,Aeroporto D,False,37.55931665280327,241.06943958414575
,28139.839923744454,146.12119253122242,,0.0,Aeroporto D,Aeroporto A,,35.2233766965944,487.49161989633717
505.6231107817513,17008.983082560608,120.37275323636723,0.0,1.0,Aeroporto B,Aeroporto A,True,27.70927988735817,353.9361775472259
494.95610174264584,13323.079498750181,6.815886029956646,0.0,1.0,Aeroporto A,Aeroporto B,False,32.642664424608334,346.4692712198521
594.6220655262396,23555.9590236165,38.43820918635687,0.0,0.0,Aeroporto D,Aeroporto C,True,31.202095908540095,416.23544586836766
645.1506541597614,18119.790242415005,54.73200713803711,2.0,0.0,Aeroporto D,Aeroporto A,True,27.239504366423272,452.205457911833
411.6785921934949,15844.376717360834,143.31168161844067,0.0,0.0,Aeroporto A,Aeroporto A,False,27.38734044087554,288.17501453544645
415.5431090964442,14372.248732378077,97.79823351501295,1.0,2.0,Aeroporto B,Aeroporto B,False,25.471337042060913,291.1801763675109
679.3045747316793,13826.731290375807,168.18983408636257,1.0,2.0,Aeroporto D,Aeroporto C,True,27.03492700875107,475.81320231217546
,19424.173926141695,179.31375658243263,2.0,0.0,Aeroporto D,Aeroporto C,False,11.905230676431191,
923.9630646575545,15440.467837403896,61.46029874128955,0.0,0.0,Aeroporto C,Aeroporto C,True,20.28050365926012,399.04291839001684
,23914.664459812113,139.44424107647532,0.0,0.0,Aeroporto B,Aeroporto A,False,50.66507870024289,208.9761888607601
511.3691926535464,22451.817182941766,,0.0,1.944752969741663,Aeroporto B,Aeroporto D,True,33.69565624787404,357.9584348574825
584.1564658189648,23210.90176890274,113.0262564343964,1.0,0.0,Aeroporto C,Aeroporto A,True,40.92751447054229,409.2095260732753
447.65736865141537,18030.31433317212,51.23674884357947,1.0,1.944752969741663,Aeroporto A,Aeroporto D,False,23.519549531091542,313.66015805599073
357.0978524523722,5283.644766723728,81.86736936136116,0.0,1.0,Aeroporto C,Aeroporto A,False,26.93261478274806,249.96849671666052
595.4585023220958,27354.0706881973,117.95675474953639,2.0,1.0,Aeroporto D,Aeroporto D,True,21.062084553761764,417.42095162546707
350.498314750933,22728.40422921668,15.84938065035255,2.0,0.0,Aeroporto D,Aeroporto A,False,36.008000409995,245.94882032565306
555.4924190028946,23487.109137559713,24.801857799492282,1.0,1.0,Aeroporto B,Aeroporto C,True,40.567018232898945,389.1446933020262
445.4531847432412,25442.604781750404,88.82016621078346,1.0,0.0,Aeroporto D,Aeroporto A,False,27.702187723368787,312.11722932026885
566.9081812672212,20168.60410622757,74.6649689756365,0.0,3.0,Aeroporto D,Aeroporto D,True,30.447313190006838,396.83572688705476
470.8971113623271,15687.666091114148,137.30036439129034,1.0,3.0,Aeroporto D,Aeroporto B,False,,329.92797795362895
241.70701328939697,11959.89781336936,77.69442345110622,1.0,2.0,Aeroporto B,Aeroporto D,False,31.24561162157668,169.49490930257787
442.7523855837975,17740.132741787154,37.699367324887575,0.0,0.0,Aeroporto A,Aeroporto B,False,34.99640639805922,309.9266699086582
738.1800814382798,17097.973232618195,71.5588350077226,1.0,1.0,Aeroporto A,Aeroporto C,True,23.961376628777458,517.0260570067958
476.2000782590223,13012.82830464864,32.48460452280753,0.0,3.0,Aeroporto C,Aeroporto D,False,24.20118566756473,333.3400547813156
,25836.757696675097,143.66479513194272,0.0,1.0,Aeroporto C,Aeroporto A,,,331.906480637367
570.1562297177285,20715.955114263208,66.88011901368954,2.0,2.0,Aeroporto B,Aeroporto A,True,26.083973816014883,558.6300928089427
690.1018862567298,,20.21129520872138,2.0,2.0,Aeroporto A,Aeroporto B,True,31.850770672220765,
562.6253733457297,11928.47277541758,174.9998471019727,0.0,0.0,Aeroporto B,Aeroporto B,True,50.86493358715302,393.83776134201077
519.2623328042736,13162.027853010417,170.09095120005037,1.0,1.0,Aeroporto D,Aeroporto B,True,26.676790387943463,363.7836329629915
655.4138996490702,23286.07976277231,120.50494738455808,0.0,2.0,Aeroporto A,Aeroporto A,True,21.581864550329605,458.78972975434914
558.4262779519707,33653.71161167639,5.606138590879947,2.0,3.0,Aeroporto D,Aeroporto D,True,39.985029441704604,391.49839456637955
439.71751322741153,22135.676020257284,85.00607109145582,1.0,2.0,Aeroporto D,Aeroporto C,False,,308.1022592591881
586.7192295889322,23948.07060576309,137.85772948416965,0.0,3.0,Aeroporto A,Aeroporto C,True,28.06948840980982,410.70346071225254
374.7406850270113,24083.640578387847,102.15949384199973,0.0,3.0,,,False,22.152239344869585,262.3184795189079
581.3133203446674,19956.522565881747,137.16657782857698,2.0,0.0,,Aeroporto A,True,28.07177319461383,407.5193242412672
334.0328111479904,26870.240573507195,155.5894618660266,2.0,0.0,,Aeroporto D,False,51.24187169414266,234.42296780359325
588.8462280804538,33653.71161167639,129.31746391713997,2.0,,Aeroporto C,Aeroporto B,True,36.21312964613181,412.7923596563177
561.196144601105,21783.70144496688,124.58953197240585,1.0,2.0,Aeroporto D,Aeroporto C,True,31.826450572150712,393.13730122077345
427.75856161976344,13972.612550372898,57.05943337675253,0.0,1.0,Aeroporto D,Aeroporto C,False,36.59500185107329,299.43099313383436
528.8117709893636,16974.181748941483,81.29987445219069,1.0,3.0,Aeroporto D,Aeroporto C,True,31.11946524753785,370.4682396925545
636.5738697369894,18767.44591458324,5.324493443444891,1.0,1.0,Aeroporto C,Aeroporto B,True,41.42785219308246,445.90170881589256
541.8180064617753,22540.69269325826,158.05473765501793,1.0,1.0,Aeroporto A,Aeroporto B,True,30.47733214424236,379.5726045232427
504.3100219512605,10376.542249820317,169.2632491096387,0.0,0.0,Aeroporto A,Aeroporto A,False,17.642052876598836,353.01701536588234
548.8993258834928,19369.270083495318,114.37522045845142,0.0,0.0,Aeroporto B,Aeroporto A,True,35.036564341728244,384.22952811844493
482.186101054897,17861.155328838027,49.99381973726676,0.0,1.0,Aeroporto B,Aeroporto D,False,29.0077720192719,337.5302707384279
436.8810608375113,7374.831260221059,122.82777320217545,1.0,0.0,Aeroporto B,Aeroporto C,False,32.72861744256285,306.1167425862579
356.11413872661717,23718.606627665158,95.93613709409193,2.0,3.0,Aeroporto D,Aeroporto A,False,23.277968649562204,249.879897108632
499.8438683740914,22217.90772469778,82.79374101960916,0.0,1.0,Aeroporto D,Aeroporto A,False,18.88399289285168,349.890707861864
502.117656908963,13832.622915666052,102.32213651783209,1.0,3.0,Aeroporto A,Aeroporto D,False,35.75723293677948,351.7823598362741
445.2614915099169,,13.33325184145181,1.0,0.0,Aeroporto D,Aeroporto B,False,20.358286150335033,311.9830440569418
546.6613146397158,25909.567673412355,98.6077241711107,1.0,0.0,Aeroporto B,Aeroporto D,True,25.30474265152777,382.96292024780104
706.9574469633276,11911.925930978441,15.083968591597118,0.0,0.0,Aeroporto D,Aeroporto C,True,15.66753631115396,494.8702128743293
457.57581804952315,24855.61937880904,168.80728689663445,0.0,1.0,Aeroporto C,Aeroporto B,,28.282539972031955,320.3030726346662
534.1404743680625,21082.570006806567,92.34770654508335,0.0,1.0,Aeroporto B,Aeroporto D,True,41.88926549962456,373.89833205764376
417.9699101273614,18558.051277200128,131.00328031733477,,2.0,Aeroporto A,Aeroporto D,,47.78423047704499,293.178937089153
530.015894169908,19139.01337521136,163.4841608734964,1.0,0.0,Aeroporto D,Aeroporto C,True,32.98087030863519,371.3111259189356
923.9630646575545,18597.326607212002,76.5753909337213,0.0,,Aeroporto D,Aeroporto A,False,16.03089526344547,343.94190453464523
641.7443499295277,21145.915943303502,131.93336429756778,0.0,1.0,Aeroporto B,Aeroporto D,True,21.97700805742236,449.2210449506694
456.30525214279265,33653.71161167639,134.54258920178322,2.0,1.0,Aeroporto B,Aeroporto A,False,42.743105537718506,320.01367649995484
,16517.794366266196,168.85927268282566,2.0,1.0,Aeroporto D,Aeroporto B,,27.355362542751223,394.59745960408253
424.2591045756883,26416.781375353778,51.345613063403725,1.8138638656483619,0.0,Aeroporto D,Aeroporto D,False,26.416798192157167,297.2813732029818
506.66496077753766,18006.989502415527,111.63539152252099,1.0,1.0,Aeroporto A,Aeroporto A,True,13.231006974466542,354.96547254427634
723.3379452251462,22301.811637778686,58.41728321231203,1.0,2.0,Aeroporto B,Aeroporto A,True,0.0,506.63656165760233
518.62009426963,16640.211243941845,98.22647495837334,2.0,2.0,Aeroporto D,Aeroporto B,True,28.351298336225536,363.63406598874104
618.4037693717955,19591.71591099555,111.90512707098527,2.0,0.0,Aeroporto B,Aeroporto C,True,29.075949959038606,433.4826385602569
536.1174630035862,23926.467881336757,1.3584728078798114,0.0,0.0,Aeroporto C,Aeroporto D,True,36.496909257764635,375.2822241025103
539.1882774302517,13977.313742612107,106.25943346952327,1.0,0.0,Aeroporto A,Aeroporto C,True,18.28198537156731,377.73179420117617
410.1563069804435,13598.314058902259,162.7203717394849,1.0,2.0,Aeroporto D,Aeroporto B,False,22.014404124399718,287.40941488631046
493.23110824805417,22687.39954962807,151.8212708598471,0.0,3.0,Aeroporto C,Aeroporto D,False,25.70643642083487,345.2617757736379
315.5188846637603,15663.467968842622,61.435105797875714,1.0,1.0,Aeroporto C,,False,16.74034446386512,558.6300928089427
509.7250798502115,28440.40523353729,136.3288926326582,2.0,1.0,Aeroporto C,Aeroporto B,True,17.29760445548089,
