Consumo Giornaliero (kWh),Numero di Abitazioni,Temperatura Media Giornaliera,Tipo di Settore,Fascia Oraria,Consumo per Settore,Giorno della Settimana,Fonte di Energia,Tipo di Contratto,Efficienza Energetica,Predict
1376.4733103817325,6409.923128753991,15.922068945991427,0.0,1.0,989.0,Sabato,Eolica,Residenziale,,1899.3282325649698
2350.8744808039714,,8.907758481872733,0.0,1.0,1060.0,Venerdì,Eolica,Commerciale,True,1178.3095679465475
,6685.844232404199,16.38780839538862,1.0,1.0,958.0,Lunedì,Fossile,Residenziale,False,853.6374464653425
1586.4264004381535,3076.112676418518,5.553786041166861,0.0,1.0,1012.0,Martedì,Fossile,Residenziale,False,795.0793360314268
1849.7726339914418,1382.4791596741593,,0.0,4.0,962.0,Sabato,Eolica,Residenziale,False,930.8731357926646
2115.9387329844985,9212.293318873928,16.91051104349971,1.0,1.0,1064.0,Mercoledì,Eolica,Residenziale,True,1063.2425198052993
1571.8203536078377,6452.937011272429,11.252753761346622,2.0,0.0,986.0,Mercoledì,Eolica,Residenziale,False,789.2860029323228
1115.7542186536416,7182.538649387436,9.449277767145439,0.0,2.0,971.0,Sabato,Fossile,Commerciale,False,1899.3282325649698
1865.799615424284,5530.884612842669,15.23591766065672,0.0,2.0,960.0,Mercoledì,Fossile,Industriale,False,937.8705830103389
2524.9455208405507,6941.2000022921075,17.243826835925322,2.0,1.0,995.0,Giovedì,Solare,Residenziale,True,1267.845908471053
3869.906700926867,172.77027574755022,14.266451218376194,1.0,2.0456147265980538,927.0,Lunedì,Fossile,Residenziale,False,904.6861116424519
2669.9853872634603,7188.3463028959395,7.684025841266172,0.0,1.0,1050.0,Mercoledì,Eolica,Industriale,True,1337.49790138411
1664.5308092236655,8245.874410050497,16.52649376280745,2.0,1.0,981.0,Domenica,Fossile,Commerciale,False,837.423352740675
1835.4420633406025,2605.32458250059,13.937093480245096,2.0,,,Lunedì,Solare,,False,922.5021597143748
3869.906700926867,5242.911503727403,15.33368447166102,0.0,3.0,1039.0,Lunedì,Eolica,Residenziale,True,1050.9149227474593
2721.9801580944277,8514.777968745488,19.492343603897027,1.0,1.0,1034.0,Sabato,,Residenziale,True,1367.037782128383
1999.9827291356971,4770.071818474824,21.828600956647215,2.0,2.0,971.0,Martedì,Eolica,Residenziale,True,1006.9399448548427
1742.9876118198945,6292.77124493172,,2.0,1.0,1524.5284221994536,Lunedì,Fossile,Residenziale,False,878.2482499092245
1752.8862320875742,9412.828100996208,6.1431489635927825,0.0,4.0,994.0,Lunedì,Fossile,Commerciale,False,879.0860607328649
1499.0363275690925,7835.450319994225,15.018565315964777,1.0,1.0,990.0,Mercoledì,Eolica,Commerciale,False,754.2237333793357
1953.4944767376553,4968.231089619138,13.012175528243349,2.0,1.0,1012.0,Venerdì,Eolica,Commerciale,False,980.8508910273007
1956.0433635641411,9698.613920254515,11.930850893907595,2.0,2.0,1051.0,Mercoledì,Fossile,Commerciale,False,982.0009370502428
2522.5376638513626,3037.881196609731,12.3058740232264,0.0,1.0,1091.0,Martedì,Eolica,Residenziale,True,
1877.7486474261816,9459.288284878554,21.951707612571802,1.0,1.0,996.0,Sabato,Solare,Commerciale,False,945.6598359968624
2226.958861557605,9533.669816389289,15.708824388103682,1.0,0.0,997.0,Mercoledì,Fossile,Residenziale,True,1118.1920780952335
1073.1083529337798,7851.416087938861,14.558454848409323,0.0,0.0,914.0,Venerdì,Fossile,Residenziale,False,540.9217129214127
2792.2948232643826,5165.857371781309,16.105962733080926,2.0,0.0,972.0,Sabato,Fossile,Commerciale,True,1400.9792004521155
1926.5971645222176,2289.400062256345,14.825113839995229,2.0,1.0,1009.0,Venerdì,,Residenziale,False,967.9461164131073
1503.2348743971675,9018.646000948545,21.5163648748197,2.0,0.0,1524.5284221994536,Giovedì,Eolica,Commerciale,False,1899.3282325649698
2392.515778604869,8172.314499932062,4.960832710215662,2.0,0.0,,Domenica,Fossile,Residenziale,True,1197.746139115499
2874.4020028340237,6026.285573622217,19.937218800037,0.0,1.0,978.0,Martedì,Eolica,Residenziale,True,1443.382167057023
,3130.7861560438423,13.706241494964077,0.0,0.0,966.0,Martedì,Solare,Residenziale,False,742.7981316165934
757.4690798406607,6768.050072630308,4.512122817474129,0.0,0.0,982.0,,Fossile,Residenziale,False,380.0881767655726
2096.9706231745563,6568.297021866578,14.442402646496154,0.0,1.0,1019.0,Lunedì,Fossile,Residenziale,True,1053.018032381227
1539.3364394363489,1090.1913615042124,6.075002297605494,1.0,0.0,956.0,Giovedì,Idroelettrica,Residenziale,False,771.4907204074561
2051.6510349169143,9778.319825612363,19.173124969790294,0.0,2.0,934.0,Domenica,Eolica,Commerciale,True,1031.9774549493943
1968.486076161329,,17.26396450527734,,2.0,1037.0,Lunedì,Fossile,Residenziale,False,989.8222274322477
3869.906700926867,9881.627437714113,21.708978725241824,2.0,0.0,1001.0,Giovedì,Eolica,Commerciale,True,1031.3793620790834
2105.997038131818,7713.757917861408,12.272047164092745,0.0,,984.0,Venerdì,Fossile,Commerciale,True,1057.080133215137
2301.6965849675335,5450.725168396821,12.718632416651861,1.0,3.0,1005.0,Sabato,Fossile,Commerciale,True,1155.2638822087622
1505.3142638587344,,21.120548090439648,1.0,2.0,1041.0,Giovedì,Solare,Commerciale,False,759.393296356499
1715.3514497495607,2659.520564203418,15.359171890891574,,0.0,1002.0,Lunedì,Solare,Commerciale,False,862.2834764420478
2724.675048938226,4298.42998811979,14.78326756509009,0.0,3.0,1018.0,Sabato,Fossile,Commerciale,True,1367.37250473864
1925.229115137957,1045.9124940164343,6.470128978286988,1.0,0.0,1011.0,Domenica,Solare,Commerciale,False,964.5555962624646
1459.617102831086,3634.8138436964628,19.91306540802786,2.0,1.0,1039.0,Lunedì,Idroelettrica,Residenziale,False,735.9824710379514
1993.0689590464053,6298.595530534865,,1.0,,1046.0,Mercoledì,Solare,Residenziale,True,1001.7444487840061
1747.3262455193615,5832.414622241504,17.940426850413992,2.0,2.0,1027.0,Giovedì,Eolica,Commerciale,False,879.4452508148049
1958.9766930632702,5447.446424328265,23.23502233649058,1.0,0.0,1005.0,Lunedì,Eolica,Residenziale,False,986.4588532325823
1597.907659050854,6151.39593788829,16.853791850024372,0.0,2.0,986.0,Mercoledì,Fossile,Residenziale,False,804.4099670804343
2416.391377766852,841.5700557737493,11.609431270474284,1.0,2.0,952.0,Mercoledì,Fossile,Residenziale,True,1212.0785182645684
2053.9020374480724,6459.958379367113,13.505453005313592,1.0,0.0,972.0,Sabato,Fossile,Residenziale,True,1031.0026546256304
2055.4752815566403,555.0519065895198,16.631918880491224,1.0,2.0,980.0,Giovedì,Eolica,Residenziale,True,1033.1272164424677
2120.49905516702,5555.4402793273985,21.51819970233037,2.0,0.0,,Martedì,,Commerciale,True,1066.704987494209
1415.2354066140597,3325.519985714123,17.404373572401735,0.0,0.0,987.0,Mercoledì,,Commerciale,False,712.8390153787503
1988.5826143989952,9261.606368794046,27.465447288811,,0.0,1045.0,Mercoledì,Eolica,Residenziale,True,1002.4228777527001
1608.1722734418288,294.41932287234795,11.571015381260938,0.0,2.0,973.0,Venerdì,Fossile,,False,807.9574413352926
2039.726501635956,874.3498478867151,19.887602391156634,1.5429698311563047,0.0,906.0,Lunedì,Fossile,Commerciale,True,1025.829531535325
2047.849814717157,6651.1141493682535,14.002176525030057,0.0,1.0,979.0,Venerdì,Fossile,Residenziale,True,1028.3255603160876
2185.96999670214,2000.6960079694047,16.38587495111775,0.0,3.0,969.0,Sabato,Eolica,Residenziale,True,1098.5007608364053
2464.071602705719,9750.660725021768,13.74109244607939,1.0,0.0,1032.0,Mercoledì,Eolica,Commerciale,True,1236.1581290866834
2334.8102140367955,9998.279971221948,17.79471482813369,1.0,1.0,981.0,Domenica,Fossile,Residenziale,True,1172.9435214668379
2263.8804951664683,4824.004425709341,14.526093364270382,1.0,4.0,978.0,Giovedì,Fossile,Residenziale,True,1137.0980755925152
2368.166055779631,107.33712784191329,17.024184627460283,2.0,0.0,982.0,Domenica,,Residenziale,True,1189.1902832780536
2227.945183433417,301.348099834815,20.569734370666808,2.0,1.0,989.0,Lunedì,Eolica,Industriale,True,1120.3435120279084
,1577.088394995073,15.304022311615814,1.0,0.0,1036.0,Martedì,Fossile,Commerciale,True,1072.256031257619
1295.2371943663222,7864.862663053581,15.436813403434504,1.0,0.0,960.0,Lunedì,Solare,Residenziale,False,652.2496412041914
1406.9615598235023,6118.360215243931,15.695237322191021,2.0,0.0,929.0,Sabato,Solare,Commerciale,False,708.1893511084085
1571.3523674325659,,16.679021406604285,2.0,0.0,1055.0,Martedì,Idroelettrica,Industriale,False,790.6798901382642
1560.5063704845622,6421.978264695855,7.757568856887098,1.0,3.0,1003.0,Martedì,Eolica,Industriale,False,783.1804558993473
2169.480774729864,6874.210954353573,14.53019992931327,0.0,0.0,959.0,Venerdì,Solare,Residenziale,True,1089.099447343726
,414.3829022934775,17.166017235946757,2.0,0.0,,Giovedì,Eolica,Industriale,False,948.1953822907886
2099.7092437286915,717.7801179886734,17.0602069357451,,0.0,966.0,,Solare,Residenziale,True,1054.9726839450693
1247.9312029377093,3912.2939563161885,18.714162946322507,0.0,0.0,978.0,Venerdì,Eolica,Commerciale,False,629.5798503527514
2641.968364276785,6771.100035344323,10.149198455605443,2.0,1.0,1021.0,,Eolica,Residenziale,True,1324.228941675074
2357.9496550153435,9647.666718974488,13.086478514658543,2.0,1.0,1025.0,Giovedì,Idroelettrica,Industriale,True,1183.1007710620693
2319.980323158534,633.4239216340054,9.752943136551654,2.0,0.0,990.0,Mercoledì,Eolica,Residenziale,True,1162.9160445202324
1527.0266744684877,3682.1178955423084,19.495391387199373,0.0,4.0,970.0,Giovedì,Solare,Residenziale,False,770.1619546504037
1911.6683584410491,4723.201826282696,13.342469796734147,2.0,1.0,995.0,Domenica,Idroelettrica,Residenziale,False,960.0369201595448
2135.350195506119,2107.5257046418938,15.87129193996675,1.0,3.0,1016.0,Giovedì,Fossile,Residenziale,True,1073.0364853350493
2053.321090274395,4498.92536064564,7.692514715277384,1.0,4.0,1060.0,Lunedì,Fossile,Residenziale,True,1029.7682995517807
2112.635957974545,6972.093049098012,15.218167745929568,0.0,1.0,1005.0,,Idroelettrica,Commerciale,True,1061.0834293110513
1430.0767379857646,8035.861488084169,17.09400304418902,2.0,1.0,992.0,Sabato,Solare,Residenziale,False,720.366569906139
1632.8799180781707,1515.0116201333085,19.63816288243041,0.0,0.0,970.0,Sabato,Fossile,Commerciale,False,822.3314079038145
2050.569894911633,7784.015897847975,19.684942350769603,0.0,0.0,1018.0,Martedì,Eolica,Residenziale,True,1031.1904301610475
2558.8398403860338,535.9539583141992,9.573792789501057,0.0,4.0,1001.0,Giovedì,Solare,Residenziale,True,1283.092058029867
1373.3799624297424,7319.329398677467,,2.0,1.0,1031.0,Giovedì,Eolica,Residenziale,False,689.9233434256505
1890.609136872702,4048.2503561382478,7.3765156998584835,2.0,1.0,1033.0,Mercoledì,Eolica,Residenziale,False,947.7175231463086
2789.5005707050673,7982.617562323093,27.465447288811,0.0,2.0,1031.0,Lunedì,Eolica,Residenziale,True,1400.7126946083229
1397.2752216821475,4280.24627298191,26.59997028430978,0.0,0.0,985.0,,Idroelettrica,Commerciale,False,706.6176019263667
1370.5928668164884,367.4243978626357,7.490045663622421,0.0,1.0,1051.0,Sabato,Fossile,Residenziale,False,687.743447107331
2865.8756488823396,4738.437152064077,13.017158880597389,0.0,1.0,1030.0,Mercoledì,Solare,Residenziale,True,1437.042972105349
1057.0923049136054,768.3859807581417,13.224750968024594,1.0,1.0,1027.0,Sabato,Eolica,Commerciale,False,532.7135777472101
1662.5772755561609,956.1180388937163,15.233324253398067,0.0,0.0,1014.0,Domenica,Eolica,Commerciale,False,835.8586350540999
1874.8218996594087,1595.6036269526464,15.246377611824297,,0.0,953.0,Sabato,Fossile,Commerciale,,941.9848631132517
1169.4967624812246,,21.16149367656726,1.0,1.0,965.0,Giovedì,Fossile,Residenziale,False,591.2968293435825
1690.4683996754047,1253.5208471620128,12.057849447110591,,1.0,1049.0,Venerdì,Solare,,False,849.0515546718356
1750.9658527273086,4422.952277846709,14.966346337711665,2.0,0.0,998.0,Mercoledì,Eolica,Residenziale,False,879.9728302649678
3421.032248387887,4214.422752871146,16.618344285274194,2.0,2.0,1008.0,Martedì,Eolica,Commerciale,True,1715.901627479526
1944.6065556537176,1453.372785790442,12.128741204758393,2.0,0.0,999.0,Giovedì,Fossile,Residenziale,False,975.9419001882864
2143.1043956126687,5788.626930788359,17.275748836067585,1.0,1.0,961.0,Mercoledì,Fossile,Industriale,True,1076.9349224571547
2652.001178185755,1378.2139247719394,22.087016882713105,0.0,0.0,1041.0,,Solare,,True,
1264.3721228979293,828.7361808903548,7.886259935905253,1.0,3.0,1022.0,Domenica,Fossile,Industriale,False,635.1519394297362
1595.2727615185202,9643.689678292712,11.904435365752825,1.0,1.0,958.0,Lunedì,Eolica,Commerciale,False,801.4077113689859
1755.9256570281227,2862.752940296337,15.010124965247599,1.0,1.0,1043.0,Mercoledì,Fossile,Commerciale,False,882.6658660036356
2434.8393980163137,7186.3895948902,,2.0,2.0,974.0,Venerdì,Eolica,Residenziale,True,1222.4058165306565
2519.031546933756,1071.864457632885,13.81722786401765,2.0,1.0,936.0,Lunedì,Fossile,Residenziale,,1263.8609418260835
1464.820668417779,,4.744010200326853,0.0,2.0,1009.0,Venerdì,Fossile,Industriale,False,
1821.0295211824678,2699.50549863049,27.465447288811,0.0,0.0,976.0,,Fossile,Residenziale,False,914.795641699965
1857.021979125614,8678.333257247383,12.848692991817583,1.0,1.0,929.0,Lunedì,Eolica,Commerciale,,932.5655974603524
2084.920774267839,400.6127207820609,12.314218975353988,1.0,0.0,944.0,Sabato,,Industriale,True,1046.1546528265258
